"SubNo","TrialNo","Mapping","State","Resp","Acc","Reward","Balance","Condition","RewardedOrNot"
"8",175,"0","0","0","1",0.025,7.075,"control","1"
"8",176,"0","1","0","0",0,7.075,"control","0"
"8",177,"0","0","0","1",0.025,7.1,"control","1"
"8",178,"0","1","0","0",0,7.1,"control","0"
"8",179,"0","0","0","1",0.025,7.125,"control","1"
"8",180,"0","0","0","1",0.025,7.15,"control","1"
"8",181,"0","1","1","1",0.025,7.175,"control","1"
"8",182,"0","1","1","1",0.025,7.2,"control","1"
"8",183,"0","0","0","1",0.025,7.225,"control","1"
"8",184,"0","0","0","1",0.025,7.25,"control","1"
"8",185,"0","0","0","1",0.025,7.275,"control","1"
"8",186,"0","0","0","1",0.025,7.3,"control","1"
"8",187,"0","1","1","1",0.025,7.325,"control","1"
"8",188,"0","0","1","0",0,7.325,"control","0"
"8",189,"0","1","1","1",0.025,7.35,"control","1"
"8",190,"0","0","0","1",0.025,7.375,"control","1"
"8",191,"0","1","0","0",0,7.375,"control","0"
"8",192,"0","1","0","0",0,7.375,"control","0"
"8",193,"0","0","0","1",0.025,7.4,"control","1"
"8",194,"0","1","0","0",0,7.4,"control","0"
"8",195,"0","1","1","1",0.025,7.425,"control","1"
"8",196,"0","0","1","0",0,7.425,"control","0"
"8",197,"0","1","0","0",0,7.425,"control","0"
"8",198,"0","0","0","1",0.025,7.45,"control","1"
"8",199,"0","0","1","0",0,7.45,"control","0"
"8",200,"0","0","0","1",0.025,7.475,"control","1"
"9",1,"0","0","1","0",0,4,"control","0"
"9",2,"0","1","1","1",0.025,4.025,"control","1"
"9",3,"0","0","1","0",0,4.025,"control","0"
"9",4,"0","0","0","1",0.025,4.05,"control","1"
"9",5,"0","0","0","1",0.025,4.075,"control","1"
"9",6,"0","0","0","1",0.025,4.1,"control","1"
"9",7,"0","0","0","1",0.025,4.125,"control","1"
"9",8,"0","1","0","0",0,4.125,"control","0"
"9",9,"0","0","0","1",0.025,4.15,"control","1"
"9",10,"0","0","0","1",0.025,4.175,"control","1"
"9",11,"0","0","0","1",0.025,4.2,"control","1"
"9",12,"0","1","0","0",0,4.2,"control","0"
"9",13,"0","1","1","1",0.025,4.225,"control","1"
"9",14,"0","1","1","1",0.025,4.25,"control","1"
"9",15,"0","1","0","0",0,4.25,"control","0"
"9",16,"0","1","0","0",0,4.25,"control","0"
"9",17,"0","0","1","0",0,4.25,"control","0"
"9",18,"0","1","0","0",0,4.25,"control","0"
"9",19,"0","1","1","1",0.025,4.275,"control","1"
"9",20,"0","1","0","0",0,4.275,"control","0"
"9",21,"0","1","1","1",0.025,4.3,"control","1"
"9",22,"0","0","1","0",0,4.3,"control","0"
"9",23,"0","1","1","1",0.025,4.325,"control","1"
"9",24,"0","1","1","1",0.025,4.35,"control","1"
"9",25,"0","1","0","0",0,4.35,"control","0"
"9",26,"0","1","0","0",0,4.35,"control","0"
"9",27,"0","1","1","1",0.025,4.375,"control","1"
"9",28,"0","1","1","1",0.025,4.4,"control","1"
"9",29,"0","0","1","0",0,4.4,"control","0"
"9",30,"0","1","0","0",0,4.4,"control","0"
"9",31,"0","0","1","0",0,4.4,"control","0"
"9",32,"0","1","0","0",0,4.4,"control","0"
"9",33,"0","1","1","1",0.025,4.425,"control","1"
"9",34,"0","1","1","1",0.025,4.45,"control","1"
"9",35,"0","1","1","1",0.025,4.475,"control","1"
"9",36,"0","1","1","1",0.025,4.5,"control","1"
"9",37,"0","0","1","0",0,4.5,"control","0"
"9",38,"0","0","0","1",0.025,4.525,"control","1"
"9",39,"0","0","0","1",0.025,4.55,"control","1"
"9",40,"0","1","0","0",0,4.55,"control","0"
"9",41,"0","0","0","1",0.025,4.575,"control","1"
"9",42,"0","0","0","1",0.025,4.6,"control","1"
"9",43,"0","1","0","0",0,4.6,"control","0"
"9",44,"0","1","0","0",0,4.6,"control","0"
"9",45,"0","1","1","1",0.025,4.625,"control","1"
"9",46,"0","1","1","1",0.025,4.65,"control","1"
"9",47,"0","1","1","1",0.025,4.675,"control","1"
"9",48,"0","0","1","0",0,4.675,"control","0"
"9",49,"0","1","1","1",0.025,4.7,"control","1"
"9",50,"0","0","1","0",0,4.7,"control","0"
"9",51,"0","0","1","0",0,4.7,"control","0"
"9",52,"0","1","0","0",0,4.7,"control","0"
"9",53,"0","0","0","1",0.025,4.725,"control","1"
"9",54,"0","1","0","0",0,4.725,"control","0"
"9",55,"0","0","0","1",0.025,4.75,"control","1"
"9",56,"0","1","1","1",0.025,4.775,"control","1"
"9",57,"0","0","1","0",0,4.775,"control","0"
"9",58,"0","0","0","1",0.025,4.8,"control","1"
"9",59,"0","0","0","1",0.025,4.825,"control","1"
"9",60,"0","0","0","1",0.025,4.85,"control","1"
"9",61,"0","1","0","0",0,4.85,"control","0"
"9",62,"0","0","0","1",0.025,4.875,"control","1"
"9",63,"0","0","0","1",0.025,4.9,"control","1"
"9",64,"0","0","0","1",0.025,4.925,"control","1"
"9",65,"0","0","0","1",0.025,4.95,"control","1"
"9",66,"0","1","0","0",0,4.95,"control","0"
"9",67,"0","1","1","1",0.025,4.975,"control","1"
"9",68,"0","0","1","0",0,4.975,"control","0"
"9",69,"0","1","0","0",0,4.975,"control","0"
"9",70,"0","0","0","1",0.025,5,"control","1"
"9",71,"0","0","0","1",0.025,5.025,"control","1"
"9",72,"0","1","0","0",0,5.025,"control","0"
"9",73,"0","0","0","1",0.025,5.05,"control","1"
"9",74,"0","0","0","1",0.025,5.075,"control","1"
"9",75,"0","1","0","0",0,5.075,"control","0"
"9",76,"0","1","1","1",0.025,5.1,"control","1"
"9",77,"0","1","1","1",0.025,5.125,"control","1"
"9",78,"0","0","1","0",0,5.125,"control","0"
"9",79,"0","1","0","0",0,5.125,"control","0"
"9",80,"0","0","0","1",0.025,5.15,"control","1"
"9",81,"0","1","0","0",0,5.15,"control","0"
"9",82,"0","1","1","1",0.025,5.175,"control","1"
"9",83,"0","1","1","1",0.025,5.2,"control","1"
"9",84,"0","0","1","0",0,5.2,"control","0"
"9",85,"0","1","1","1",0.025,5.225,"control","1"
"9",86,"0","0","1","0",0,5.225,"control","0"
"9",87,"0","0","1","0",0,5.225,"control","0"
"9",88,"0","1","1","1",0.025,5.25,"control","1"
"9",89,"0","0","1","0",0,5.25,"control","0"
"9",90,"0","0","1","0",0,5.25,"control","0"
"9",91,"0","1","1","1",0.025,5.275,"control","1"
"9",92,"0","0","1","0",0,5.275,"control","0"
"9",93,"0","1","1","1",0.025,5.3,"control","1"
"9",94,"0","0","1","0",0,5.3,"control","0"
"9",95,"0","0","1","0",0,5.3,"control","0"
"9",96,"0","0","1","0",0,5.3,"control","0"
"9",97,"0","1","0","0",0,5.3,"control","0"
"9",98,"0","0","0","1",0.025,5.325,"control","1"
"9",99,"0","0","0","1",0.025,5.35,"control","1"
"9",100,"0","0","0","1",0.025,5.375,"control","1"
"9",101,"1","1","0","0",0,5.375,"control","0"
"9",102,"1","1","1","1",0.025,5.4,"control","1"
"9",103,"1","0","1","0",0,5.4,"control","0"
"9",104,"1","0","1","0",0,5.4,"control","0"
"9",105,"1","1","1","1",0.025,5.425,"control","1"
"9",106,"1","1","1","1",0.025,5.45,"control","1"
"9",107,"1","0","1","0",0,5.45,"control","0"
"9",108,"1","1","1","1",0.025,5.475,"control","1"
"9",109,"1","0","1","0",0,5.475,"control","0"
"9",110,"1","0","1","0",0,5.475,"control","0"
"9",111,"1","0","0","1",0.025,5.5,"control","1"
"9",112,"1","0","1","0",0,5.5,"control","0"
"9",113,"1","1","1","1",0.025,5.525,"control","1"
"9",114,"1","1","1","1",0.025,5.55,"control","1"
"9",115,"1","1","1","1",0.025,5.575,"control","1"
"9",116,"1","0","1","0",0,5.575,"control","0"
"9",117,"1","0","0","1",0.025,5.6,"control","1"
"9",118,"1","0","0","1",0.025,5.625,"control","1"
"9",119,"1","1","0","0",0,5.625,"control","0"
"9",120,"1","1","0","0",0,5.625,"control","0"
"9",121,"1","0","1","0",0,5.625,"control","0"
"9",122,"1","1","1","1",0.025,5.65,"control","1"
"9",123,"1","0","1","0",0,5.65,"control","0"
"9",124,"1","0","0","1",0.025,5.675,"control","1"
"9",125,"1","0","0","1",0.025,5.7,"control","1"
"9",126,"1","0","1","0",0,5.7,"control","0"
"9",127,"1","0","0","1",0.025,5.725,"control","1"
"9",128,"1","1","0","0",0,5.725,"control","0"
"9",129,"1","0","1","0",0,5.725,"control","0"
"9",130,"1","1","1","1",0.025,5.75,"control","1"
"9",131,"1","0","1","0",0,5.75,"control","0"
"9",132,"1","1","0","0",0,5.75,"control","0"
"9",133,"1","0","1","0",0,5.75,"control","0"
"9",134,"1","1","0","0",0,5.75,"control","0"
"9",135,"1","0","0","1",0.025,5.775,"control","1"
"9",136,"1","1","0","0",0,5.775,"control","0"
"9",137,"1","1","0","0",0,5.775,"control","0"
"9",138,"1","1","0","0",0,5.775,"control","0"
"9",139,"1","0","1","0",0,5.775,"control","0"
"9",140,"1","0","0","1",0.025,5.8,"control","1"
"9",141,"1","1","0","0",0,5.8,"control","0"
"9",142,"1","0","0","1",0.025,5.825,"control","1"
"9",143,"1","1","0","0",0,5.825,"control","0"
"9",144,"1","1","1","1",0.025,5.85,"control","1"
"9",145,"1","1","1","1",0.025,5.875,"control","1"
"9",146,"1","0","1","0",0,5.875,"control","0"
"9",147,"1","0","0","1",0.025,5.9,"control","1"
"9",148,"1","0","1","0",0,5.9,"control","0"
"9",149,"1","1","0","0",0,5.9,"control","0"
"9",150,"1","0","0","1",0.025,5.925,"control","1"
"9",151,"1","1","0","0",0,5.925,"control","0"
"9",152,"1","1","1","1",0.025,5.95,"control","1"
"9",153,"1","0","1","0",0,5.95,"control","0"
"9",154,"1","1","1","1",0.025,5.975,"control","1"
"9",155,"1","0","1","0",0,5.975,"control","0"
"9",156,"1","1","1","1",0.025,6,"control","1"
"9",157,"1","1","1","1",0.025,6.025,"control","1"
"9",158,"1","0","1","0",0,6.025,"control","0"
"9",159,"1","0","1","0",0,6.025,"control","0"
"9",160,"1","1","1","1",0.025,6.05,"control","1"
"9",161,"1","1","1","1",0.025,6.075,"control","1"
"9",162,"1","1","1","1",0.025,6.1,"control","1"
"9",163,"1","0","1","0",0,6.1,"control","0"
"9",164,"1","1","0","0",0,6.1,"control","0"
"9",165,"1","0","0","1",0.025,6.125,"control","1"
"9",166,"1","0","0","1",0.025,6.15,"control","1"
"9",167,"1","1","0","0",0,6.15,"control","0"
"9",168,"1","1","1","1",0.025,6.175,"control","1"
"9",169,"1","1","1","1",0.025,6.2,"control","1"
"9",170,"1","1","1","1",0.025,6.225,"control","1"
"9",171,"1","1","0","0",0,6.225,"control","0"
"9",172,"1","0","1","0",0,6.225,"control","0"
"9",173,"1","0","1","0",0,6.225,"control","0"
"9",174,"1","0","0","1",0.025,6.25,"control","1"
"9",175,"1","0","0","1",0.025,6.275,"control","1"
"9",176,"1","0","0","1",0.025,6.3,"control","1"
"9",177,"1","1","0","0",0,6.3,"control","0"
"9",178,"1","1","1","1",0.025,6.325,"control","1"
"9",179,"1","0","1","0",0,6.325,"control","0"
"9",180,"1","0","0","1",0.025,6.35,"control","1"
"9",181,"1","0","0","1",0.025,6.375,"control","1"
"9",182,"1","0","0","1",0.025,6.4,"control","1"
"9",183,"1","1","0","0",0,6.4,"control","0"
"9",184,"1","1","0","0",0,6.4,"control","0"
"9",185,"1","1","1","1",0.025,6.425,"control","1"
"9",186,"1","0","1","0",0,6.425,"control","0"
"9",187,"1","0","1","0",0,6.425,"control","0"
"9",188,"1","1","0","0",0,6.425,"control","0"
"9",189,"1","0","0","1",0.025,6.45,"control","1"
"9",190,"1","1","0","0",0,6.45,"control","0"
"9",191,"1","0","1","0",0,6.45,"control","0"
"9",192,"1","1","1","1",0.025,6.475,"control","1"
"9",193,"1","1","1","1",0.025,6.5,"control","1"
"9",194,"1","1","1","1",0.025,6.525,"control","1"
"9",195,"1","1","1","1",0.025,6.55,"control","1"
"9",196,"1","0","1","0",0,6.55,"control","0"
"9",197,"1","1","1","1",0.025,6.575,"control","1"
"9",198,"1","1","0","0",0,6.575,"control","0"
"9",199,"1","0","0","1",0.025,6.6,"control","1"
"9",200,"1","0","0","1",0.025,6.625,"control","1"
"10",1,"1","1","1","1",0.025,4.025,"control","1"
"10",2,"1","0","1","0",0,4.025,"control","0"
"10",3,"1","1","1","1",0.025,4.05,"control","1"
"10",4,"1","1","1","1",0.025,4.075,"control","1"
"10",5,"1","0","0","1",0.025,4.1,"control","1"
"10",6,"1","0","1","0",0,4.1,"control","0"
"10",7,"1","1","1","1",0.025,4.125,"control","1"
"10",8,"1","0","1","0",0,4.125,"control","0"
"10",9,"1","1","0","0",0,4.125,"control","0"
"10",10,"1","0","1","0",0,4.125,"control","0"
"10",11,"1","0","1","0",0,4.125,"control","0"
"10",12,"1","0","1","0",0,4.125,"control","0"
"10",13,"1","1","0","0",0,4.125,"control","0"
"10",14,"1","1","0","0",0,4.125,"control","0"
"10",15,"1","0","1","0",0,4.125,"control","0"
"10",16,"1","0","1","0",0,4.125,"control","0"
"10",17,"1","0","1","0",0,4.125,"control","0"
"10",18,"1","0","1","0",0,4.125,"control","0"
"10",19,"1","1","0","0",0,4.125,"control","0"
"10",20,"1","0","0","1",0.025,4.15,"control","1"
"10",21,"1","1","0","0",0,4.15,"control","0"
"10",22,"1","0","0","1",0.025,4.175,"control","1"
"10",23,"1","0","0","1",0.025,4.2,"control","1"
"10",24,"1","0","0","1",0.025,4.225,"control","1"
"10",25,"1","0","0","1",0.025,4.25,"control","1"
"10",26,"1","1","0","0",0,4.25,"control","0"
"10",27,"1","1","0","0",0,4.25,"control","0"
"10",28,"1","1","0","0",0,4.25,"control","0"
"10",29,"1","0","1","0",0,4.25,"control","0"
"10",30,"1","0","0","1",0.025,4.275,"control","1"
"10",31,"1","0","0","1",0.025,4.3,"control","1"
"10",32,"1","1","0","0",0,4.3,"control","0"
"10",33,"1","1","0","0",0,4.3,"control","0"
"10",34,"1","0","1","0",0,4.3,"control","0"
"10",35,"1","0","0","1",0.025,4.325,"control","1"
"10",36,"1","1","0","0",0,4.325,"control","0"
"10",37,"1","1","0","0",0,4.325,"control","0"
"10",38,"1","0","1","0",0,4.325,"control","0"
"10",39,"1","1","0","0",0,4.325,"control","0"
"10",40,"1","1","0","0",0,4.325,"control","0"
"10",41,"1","0","0","1",0.025,4.35,"control","1"
"10",42,"1","1","0","0",0,4.35,"control","0"
"10",43,"1","0","0","1",0.025,4.375,"control","1"
"10",44,"1","0","0","1",0.025,4.4,"control","1"
"10",45,"1","1","0","0",0,4.4,"control","0"
"10",46,"1","0","0","1",0.025,4.425,"control","1"
"10",47,"1","0","0","1",0.025,4.45,"control","1"
"10",48,"1","1","0","0",0,4.45,"control","0"
"10",49,"1","1","0","0",0,4.45,"control","0"
"10",50,"1","0","0","1",0.025,4.475,"control","1"
"10",51,"1","1","0","0",0,4.475,"control","0"
"10",52,"1","0","0","1",0.025,4.5,"control","1"
"10",53,"1","0","0","1",0.025,4.525,"control","1"
"10",54,"1","1","0","0",0,4.525,"control","0"
"10",55,"1","1","0","0",0,4.525,"control","0"
"10",56,"1","1","0","0",0,4.525,"control","0"
"10",57,"1","1","0","0",0,4.525,"control","0"
"10",58,"1","0","1","0",0,4.525,"control","0"
"10",59,"1","0","1","0",0,4.525,"control","0"
"10",60,"1","0","0","1",0.025,4.55,"control","1"
"10",61,"1","1","0","0",0,4.55,"control","0"
"10",62,"1","1","1","1",0.025,4.575,"control","1"
"10",63,"1","1","1","1",0.025,4.6,"control","1"
"10",64,"1","0","0","1",0.025,4.625,"control","1"
"10",65,"1","1","0","0",0,4.625,"control","0"
"10",66,"1","1","0","0",0,4.625,"control","0"
"10",67,"1","1","0","0",0,4.625,"control","0"
"10",68,"1","1","1","1",0.025,4.65,"control","1"
"10",69,"1","0","0","1",0.025,4.675,"control","1"
"10",70,"1","1","1","1",0.025,4.7,"control","1"
"10",71,"1","1","1","1",0.025,4.725,"control","1"
"10",72,"1","0","0","1",0.025,4.75,"control","1"
"10",73,"1","1","0","0",0,4.75,"control","0"
"10",74,"1","1","1","1",0.025,4.775,"control","1"
"10",75,"1","0","0","1",0.025,4.8,"control","1"
"10",76,"1","1","0","0",0,4.8,"control","0"
"10",77,"1","1","0","0",0,4.8,"control","0"
"10",78,"1","0","1","0",0,4.8,"control","0"
"10",79,"1","0","0","1",0.025,4.825,"control","1"
"10",80,"1","0","0","1",0.025,4.85,"control","1"
"10",81,"1","0","0","1",0.025,4.875,"control","1"
"10",82,"1","1","0","0",0,4.875,"control","0"
"10",83,"1","0","0","1",0.025,4.9,"control","1"
"10",84,"1","1","0","0",0,4.9,"control","0"
"10",85,"1","1","0","0",0,4.9,"control","0"
"10",86,"1","0","0","1",0.025,4.925,"control","1"
"10",87,"1","1","0","0",0,4.925,"control","0"
"10",88,"1","1","0","0",0,4.925,"control","0"
"10",89,"1","1","0","0",0,4.925,"control","0"
"10",90,"1","0","0","1",0.025,4.95,"control","1"
"10",91,"1","1","0","0",0,4.95,"control","0"
"10",92,"1","1","0","0",0,4.95,"control","0"
"10",93,"1","0","1","0",0,4.95,"control","0"
"10",94,"1","1","0","0",0,4.95,"control","0"
"10",95,"1","0","1","0",0,4.95,"control","0"
"10",96,"1","1","0","0",0,4.95,"control","0"
"10",97,"1","0","0","1",0.025,4.975,"control","1"
"10",98,"1","0","0","1",0.025,5,"control","1"
"10",99,"1","0","0","1",0.025,5.025,"control","1"
"10",100,"1","0","0","1",0.025,5.05,"control","1"
"10",101,"0","1","1","1",0.025,5.075,"control","1"
"10",102,"0","1","0","0",0,5.075,"control","0"
"10",103,"0","0","1","0",0,5.075,"control","0"
"10",104,"0","1","1","1",0.025,5.1,"control","1"
"10",105,"0","0","0","1",0.025,5.125,"control","1"
"10",106,"0","1","0","0",0,5.125,"control","0"
"10",107,"0","0","1","0",0,5.125,"control","0"
"10",108,"0","1","1","1",0.025,5.15,"control","1"
"10",109,"0","1","0","0",0,5.15,"control","0"
"10",110,"0","0","0","1",0.025,5.175,"control","1"
"10",111,"0","1","0","0",0,5.175,"control","0"
"10",112,"0","1","1","1",0.025,5.2,"control","1"
"10",113,"0","1","0","0",0,5.2,"control","0"
"10",114,"0","0","1","0",0,5.2,"control","0"
"10",115,"0","0","1","0",0,5.2,"control","0"
"10",116,"0","0","0","1",0.025,5.225,"control","1"
"10",117,"0","1","1","1",0.025,5.25,"control","1"
"10",118,"0","1","0","0",0,5.25,"control","0"
"10",119,"0","1","1","1",0.025,5.275,"control","1"
"10",120,"0","0","0","1",0.025,5.3,"control","1"
"10",121,"0","1","1","1",0.025,5.325,"control","1"
"10",122,"0","0","0","1",0.025,5.35,"control","1"
"10",123,"0","0","0","1",0.025,5.375,"control","1"
"10",124,"0","1","0","0",0,5.375,"control","0"
"10",125,"0","0","1","0",0,5.375,"control","0"
"10",126,"0","0","1","0",0,5.375,"control","0"
"10",127,"0","1","0","0",0,5.375,"control","0"
"10",128,"0","1","1","1",0.025,5.4,"control","1"
"10",129,"0","0","0","1",0.025,5.425,"control","1"
"10",130,"0","1","0","0",0,5.425,"control","0"
"10",131,"0","1","1","1",0.025,5.45,"control","1"
"10",132,"0","0","0","1",0.025,5.475,"control","1"
"10",133,"0","0","0","1",0.025,5.5,"control","1"
"10",134,"0","1","0","0",0,5.5,"control","0"
"10",135,"0","0","1","0",0,5.5,"control","0"
"10",136,"0","0","0","1",0.025,5.525,"control","1"
"10",137,"0","1","0","0",0,5.525,"control","0"
"10",138,"0","0","0","1",0.025,5.55,"control","1"
"10",139,"0","0","0","1",0.025,5.575,"control","1"
"10",140,"0","0","0","1",0.025,5.6,"control","1"
"10",141,"0","0","0","1",0.025,5.625,"control","1"
"10",142,"0","0","0","1",0.025,5.65,"control","1"
"10",143,"0","0","0","1",0.025,5.675,"control","1"
"10",144,"0","1","0","0",0,5.675,"control","0"
"10",145,"0","0","0","1",0.025,5.7,"control","1"
"10",146,"0","0","0","1",0.025,5.725,"control","1"
"10",147,"0","1","0","0",0,5.725,"control","0"
"10",148,"0","1","1","1",0.025,5.75,"control","1"
"10",149,"0","0","0","1",0.025,5.775,"control","1"
"10",150,"0","0","1","0",0,5.775,"control","0"
"10",151,"0","1","1","1",0.025,5.8,"control","1"
"10",152,"0","1","1","1",0.025,5.825,"control","1"
"10",153,"0","1","1","1",0.025,5.85,"control","1"
"10",154,"0","0","1","0",0,5.85,"control","0"
"10",155,"0","1","1","1",0.025,5.875,"control","1"
"10",156,"0","0","0","1",0.025,5.9,"control","1"
"10",157,"0","0","0","1",0.025,5.925,"control","1"
"10",158,"0","1","1","1",0.025,5.95,"control","1"
"10",159,"0","1","1","1",0.025,5.975,"control","1"
"10",160,"0","0","0","1",0.025,6,"control","1"
"10",161,"0","0","0","1",0.025,6.025,"control","1"
"10",162,"0","1","1","1",0.025,6.05,"control","1"
"10",163,"0","1","1","1",0.025,6.075,"control","1"
"10",164,"0","0","1","0",0,6.075,"control","0"
"10",165,"0","1","0","0",0,6.075,"control","0"
"10",166,"0","1","1","1",0.025,6.1,"control","1"
"10",167,"0","0","1","0",0,6.1,"control","0"
"10",168,"0","1","1","1",0.025,6.125,"control","1"
"10",169,"0","1","1","1",0.025,6.15,"control","1"
"10",170,"0","0","1","0",0,6.15,"control","0"
"10",171,"0","0","1","0",0,6.15,"control","0"
"10",172,"0","1","1","1",0.025,6.175,"control","1"
"10",173,"0","0","0","1",0.025,6.2,"control","1"
"10",174,"0","0","0","1",0.025,6.225,"control","1"
"10",175,"0","1","0","0",0,6.225,"control","0"
"10",176,"0","0","1","0",0,6.225,"control","0"
"10",177,"0","0","1","0",0,6.225,"control","0"
"10",178,"0","1","1","1",0.025,6.25,"control","1"
"10",179,"0","0","0","1",0.025,6.275,"control","1"
"10",180,"0","0","0","1",0.025,6.3,"control","1"
"10",181,"0","0","1","0",0,6.3,"control","0"
"10",182,"0","1","1","1",0.025,6.325,"control","1"
"10",183,"0","1","0","0",0,6.325,"control","0"
"10",184,"0","1","0","0",0,6.325,"control","0"
"10",185,"0","1","1","1",0.025,6.35,"control","1"
"10",186,"0","1","1","1",0.025,6.375,"control","1"
"10",187,"0","1","0","0",0,6.375,"control","0"
"10",188,"0","0","1","0",0,6.375,"control","0"
"10",189,"0","0","0","1",0.025,6.4,"control","1"
"10",190,"0","1","0","0",0,6.4,"control","0"
"10",191,"0","0","0","1",0.025,6.425,"control","1"
"10",192,"0","0","1","0",0,6.425,"control","0"
"10",193,"0","0","0","1",0.025,6.45,"control","1"
"10",194,"0","1","0","0",0,6.45,"control","0"
"10",195,"0","1","1","1",0.025,6.475,"control","1"
"10",196,"0","1","1","1",0.025,6.5,"control","1"
"10",197,"0","0","0","1",0.025,6.525,"control","1"
"10",198,"0","1","0","0",0,6.525,"control","0"
"10",199,"0","0","1","0",0,6.525,"control","0"
"10",200,"0","1","0","0",0,6.525,"control","0"
"11",1,"1","1","1","1",0.025,4.025,"control","1"
"11",2,"1","0","0","1",0.025,4.05,"control","1"
"11",3,"1","1","0","0",0,4.05,"control","0"
"11",4,"1","0","1","0",0,4.05,"control","0"
"11",5,"1","1","1","1",0.025,4.075,"control","1"
"11",6,"1","0","0","1",0.025,4.1,"control","1"
"11",7,"1","0","0","1",0.025,4.125,"control","1"
"11",8,"1","1","0","0",0,4.125,"control","0"
"11",9,"1","0","0","1",0.025,4.15,"control","1"
"11",10,"1","1","0","0",0,4.15,"control","0"
"11",11,"1","1","0","0",0,4.15,"control","0"
"11",12,"1","0","1","0",0,4.15,"control","0"
"11",13,"1","0","0","1",0.025,4.175,"control","1"
"11",14,"1","0","0","1",0.025,4.2,"control","1"
